id,objectiveId,relation,targetFramework,targetCode,targetId,reviewStatus,sourceTopicId,sourceStandardKey
https://education.asfai.org/alignments/1da99f54-6230-5279-a86f-1e1bd838aef3,https://education.asfai.org/objectives/a6c5156f-d523-53f0-9a76-119e75d53600,relatedTo,uk-nc-2013,Eng_LKS2_Read_Comp_11,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_LKS2_Read_Comp_11,unreviewed,mt_ukLvUD8DFA,uk-nc-2013:Eng_LKS2_Read_Comp_11
https://education.asfai.org/alignments/1dabc421-b703-52fa-8173-e7f4e4f47754,https://education.asfai.org/objectives/2a40157a-b447-54e2-a8aa-abeabf781e10,relatedTo,uk-nc-2013,KS3-ENG-GV-1c,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3-ENG-GV-1c,unreviewed,mt_MlmIrLb_7x,uk-nc-2013:KS3-ENG-GV-1c
https://education.asfai.org/alignments/1db5cd8a-2ad0-575c-802e-ba1c944a61e4,https://education.asfai.org/objectives/6acb92b1-ea3d-5b75-9250-27624ecf8e00,relatedTo,uk-nc-2013,Eng_Y1_RC_13,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_Y1_RC_13,unreviewed,mt_thsY1ZesaU,uk-nc-2013:Eng_Y1_RC_13
https://education.asfai.org/alignments/1dd2b958-0c9d-5759-b66d-33565d1a2f65,https://education.asfai.org/objectives/75f80d54-4e15-53a0-a73a-ab0d1c47d69a,relatedTo,ccss-ela,RF.1.3.b,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RF.1.3.b,unreviewed,mt__KHQttMde3,ccss-ela:RF.1.3.b
https://education.asfai.org/alignments/1dfb2bea-54bc-5438-8339-a5e94470a1a8,https://education.asfai.org/objectives/de7114a2-471e-5b82-95ab-7013ede1e207,relatedTo,ccss-math,8.EE.8b,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/8.EE.8b,unreviewed,mt_mqgu72aCMz,ccss-math:8.EE.8b
https://education.asfai.org/alignments/1dff00b3-4a4c-5c52-833c-f09b8c392fa2,https://education.asfai.org/objectives/47b11293-2e21-53bd-99a2-b4cd6f436a1d,relatedTo,uk-nc-2013,Eng_Y1_WVGP_05,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_Y1_WVGP_05,unreviewed,mt_yBJyCfhtem,uk-nc-2013:Eng_Y1_WVGP_05
https://education.asfai.org/alignments/1e3e6a7a-b18a-564f-95e6-dfb62dc6797a,https://education.asfai.org/objectives/9c70f20b-c914-5f6f-abb8-1040e6abdf2d,relatedTo,uk-nc-2013,Eng_Y1_RC_05,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_Y1_RC_05,unreviewed,mt_4GiE83rJF_,uk-nc-2013:Eng_Y1_RC_05
https://education.asfai.org/alignments/1e40bb4c-1250-50d1-a0de-0b9e0680a1c2,https://education.asfai.org/objectives/2e9706f2-5d68-5625-95e6-e5da3a45ef2d,relatedTo,uk-nc-2013,Eng_Y1_WH_03,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_Y1_WH_03,unreviewed,mt_H7DquwQi_F,uk-nc-2013:Eng_Y1_WH_03
https://education.asfai.org/alignments/1e45f985-e4b8-541e-916f-bcc2f756dcff,https://education.asfai.org/objectives/ced3866b-71cd-5269-8a4a-2b78c4ca366b,relatedTo,ccss-math,8.G.1a,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/8.G.1a,unreviewed,mt_K0Y15w48SY,ccss-math:8.G.1a
https://education.asfai.org/alignments/1e55e3cb-a486-5fc5-85c0-979ec7073be6,https://education.asfai.org/objectives/1bebfc4e-298e-56b8-ac2a-bc8f02aca01f,relatedTo,ccss-ela,L.K.5d,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.K.5d,unreviewed,mt_VLu59hpQ4T,ccss-ela:L.K.5d
https://education.asfai.org/alignments/1e8a1031-00c1-5381-ab65-6b2079d827ed,https://education.asfai.org/objectives/d844ee14-b683-5b40-b3d2-daf47ba09c81,relatedTo,uk-nc-2013,Maths/Y2/NPV/3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Maths%2FY2%2FNPV%2F3,unreviewed,mt_9L3NQqgqRd,uk-nc-2013:Maths/Y2/NPV/3
https://education.asfai.org/alignments/1eaf005a-ebd3-5c16-bf46-9cb6c7b93cd2,https://education.asfai.org/objectives/f005d214-3777-5009-a5c8-cfd537b7224b,relatedTo,ccss-ela,W.4.7,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.7,unreviewed,mt_FW9_8F52bw,ccss-ela:W.4.7
https://education.asfai.org/alignments/1ece99bf-4b2f-5cb8-81e9-1735904c0e57,https://education.asfai.org/objectives/0c3200a0-c62b-5db7-8d76-5120683fc046,relatedTo,ccss-math,K.MD.1,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/K.MD.1,unreviewed,mt_-P1kdZhHbL,ccss-math:K.MD.1
https://education.asfai.org/alignments/1ed0825b-168b-5a44-90a7-be6a7180732e,https://education.asfai.org/objectives/647e3b36-1425-5b03-8756-336a4295b036,relatedTo,ngss-ms,MS-PS3-5,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-PS3-5,unreviewed,mt_68pIoiiG4g,ngss-ms:MS-PS3-5
https://education.asfai.org/alignments/1ee0151e-a328-5d77-b32b-673af02b0431,https://education.asfai.org/objectives/4d48525f-c3fa-5303-a237-63d823a1d293,relatedTo,ccss-ela,W.7.3,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.7.3,unreviewed,mt_BLzNxSSdWu,ccss-ela:W.7.3
https://education.asfai.org/alignments/1ee2f22f-5931-5143-af63-dacb5cca9bde,https://education.asfai.org/objectives/6291cc4f-df29-5cf3-b0d7-19a4bfd839f4,relatedTo,uk-nc-2013,KS3.Maths.Alg.7,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Maths.Alg.7,unreviewed,mt_QhFEDyIwSO,uk-nc-2013:KS3.Maths.Alg.7
https://education.asfai.org/alignments/1f28a24f-2d81-5311-83a4-1f76620bf317,https://education.asfai.org/objectives/c6b8c99b-3df4-5f0d-818a-325eb6af7713,relatedTo,uk-nc-2013,Eng_App1_Y2_14,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_App1_Y2_14,unreviewed,mt_p_jxNLdus4,uk-nc-2013:Eng_App1_Y2_14
https://education.asfai.org/alignments/1f519d17-2aea-5ccb-a5fc-af0c5c2e58a2,https://education.asfai.org/objectives/340033ef-dc71-5c8b-ae17-9669a6a902e5,relatedTo,ccss-math,K.CC.4,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/K.CC.4,unreviewed,mt_dmNvjroCPT,ccss-math:K.CC.4
https://education.asfai.org/alignments/1fba5251-db6e-5db0-9a02-ba65716c0d80,https://education.asfai.org/objectives/4a462ae1-89a4-5a60-962c-587407c2cc45,relatedTo,ib-pyp-pspe,PSPE.INT.P3.LO.7,https://education.asfai.org/frameworks/ib-pyp-pspe/versions/2009/items/PSPE.INT.P3.LO.7,unreviewed,mt_AbnwmKD8oe,ib-pyp-pspe:PSPE.INT.P3.LO.7
https://education.asfai.org/alignments/1fbd1a8e-b213-5e82-9b29-008df8325101,https://education.asfai.org/objectives/920ebef9-547f-53b0-a236-2fd76f69b867,relatedTo,ccss-ela,RI.8.9,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RI.8.9,unreviewed,mt_1GF5MeNZPA,ccss-ela:RI.8.9
https://education.asfai.org/alignments/1fcc5896-558b-53b8-842e-bd33f7a1889d,https://education.asfai.org/objectives/2a728732-4b2e-5031-9f4a-e910318491a9,relatedTo,ccss-ela,L.4.1b,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.4.1b,unreviewed,mt_mkDqmejLMw,ccss-ela:L.4.1b
https://education.asfai.org/alignments/1fdc9277-1fed-5918-bf3c-a3d862c9f205,https://education.asfai.org/objectives/20a5b622-00ac-51fa-9374-e4eb5bb29672,relatedTo,ccss-ela,L.7.1c,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.7.1c,unreviewed,mt_IdFxLz-UW9,ccss-ela:L.7.1c
https://education.asfai.org/alignments/20279e8b-efd7-5c15-a20c-67a1f910ae2f,https://education.asfai.org/objectives/107acafd-c11a-5451-954f-98e1369a4f06,relatedTo,ib-pyp-pspe,PSPE-ID-LO-P3-3,https://education.asfai.org/frameworks/ib-pyp-pspe/versions/2009/items/PSPE-ID-LO-P3-3,unreviewed,mt_KA5j5OeGvw,ib-pyp-pspe:PSPE-ID-LO-P3-3
https://education.asfai.org/alignments/20367734-597b-5bfb-a352-182459f00887,https://education.asfai.org/objectives/e90413bc-71fe-513c-9410-4dba124ed1b5,relatedTo,uk-nc-2013,KS3.Sci.Chem.EA.4,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.Chem.EA.4,unreviewed,mt_NckKLZ3uCE,uk-nc-2013:KS3.Sci.Chem.EA.4
https://education.asfai.org/alignments/2074cf39-46cd-5523-b886-028e2542e1d4,https://education.asfai.org/objectives/0f8011ed-ea20-5129-a3d0-763477f6ad80,relatedTo,ccss-math,K.G.1,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/K.G.1,unreviewed,mt_qeZYF6HZ4o,ccss-math:K.G.1
https://education.asfai.org/alignments/207608ae-10dc-5928-afaa-acadd0ab371e,https://education.asfai.org/objectives/abd8e425-76eb-5b23-9e70-1133dceaa425,relatedTo,ngss-ms,MS-LS4-2,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-LS4-2,unreviewed,mt_ohUnzoI_nx,ngss-ms:MS-LS4-2
https://education.asfai.org/alignments/20a206a8-cad3-531c-ba4f-8ae63a5156a5,https://education.asfai.org/objectives/59a4289e-ad6b-528f-b53d-09cc3b068205,relatedTo,ccss-math,2.MD.2,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/2.MD.2,unreviewed,mt_jHv4BgRK8B,ccss-math:2.MD.2
https://education.asfai.org/alignments/20b111c3-afb9-587a-9c54-b4cae27ea720,https://education.asfai.org/objectives/84f8f8c1-79e3-5eef-ac51-90341b38c755,relatedTo,ccss-math,K.MD.3,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/K.MD.3,unreviewed,mt_xppl18avyY,ccss-math:K.MD.3
https://education.asfai.org/alignments/20ce1902-eabc-57b4-8896-70cdafb405da,https://education.asfai.org/objectives/9d923432-ba53-5680-b2fe-060559190e59,relatedTo,uk-nc-2013,Y6.Sci.A.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y6.Sci.A.1,unreviewed,mt_BX4D8cCFtQ,uk-nc-2013:Y6.Sci.A.1
https://education.asfai.org/alignments/20d19285-48aa-5e68-b8e4-12d139bc1f5a,https://education.asfai.org/objectives/0e2ee271-4a6d-550e-ba9d-756de58c283a,relatedTo,ccss-ela,RI.K.8,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RI.K.8,unreviewed,mt_XeMZdf2Y9W,ccss-ela:RI.K.8
https://education.asfai.org/alignments/21484152-90e5-5a78-b3a1-42c4431046f4,https://education.asfai.org/objectives/a37ad33e-ce25-5531-abc6-0de33a4dfce6,relatedTo,ngss-ms,MS-LS2-1,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-LS2-1,unreviewed,mt_BOG5zRYtQz,ngss-ms:MS-LS2-1
https://education.asfai.org/alignments/21930aee-6c6b-5274-a5e1-c5f32e681174,https://education.asfai.org/objectives/802001ee-5acd-5c87-b8a7-e7640bceb8fa,relatedTo,uk-nc-2013,KS3.Maths.Alg.6,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Maths.Alg.6,unreviewed,mt_z5iwdZyeDr,uk-nc-2013:KS3.Maths.Alg.6
https://education.asfai.org/alignments/21c98a9c-2071-5b3b-a570-3ea7ca1883de,https://education.asfai.org/objectives/90711dda-44fb-5d6f-ad9e-e0ab5c2c36d2,relatedTo,ccss-math,1.OA.6,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/1.OA.6,unreviewed,mt__we2TDqnJx,ccss-math:1.OA.6
https://education.asfai.org/alignments/220c7e8e-b4b1-5a82-a941-6c4f54ef1ef6,https://education.asfai.org/objectives/5e89b84c-0135-54fc-96c9-efdf1e6f7732,relatedTo,uk-nc-2013,Eng_App1_Y1_05,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_App1_Y1_05,unreviewed,mt_9-OHslmt1g,uk-nc-2013:Eng_App1_Y1_05
https://education.asfai.org/alignments/220f6ad8-c85e-5ea0-b838-ac084b18a8bc,https://education.asfai.org/objectives/38188101-8ec9-50e6-ae59-9b4515ac93f3,relatedTo,uk-nc-2013,Y4.Sci.E.5,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y4.Sci.E.5,unreviewed,mt_d-EKO-pKkP,uk-nc-2013:Y4.Sci.E.5
https://education.asfai.org/alignments/226cd38a-5b20-5411-970f-0af46cb048ea,https://education.asfai.org/objectives/901cc841-8d4e-5785-8c3a-fa3ba6d92dff,relatedTo,uk-nc-2013,Y5.Sci.LTH.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y5.Sci.LTH.1,unreviewed,mt_A1Xfu5p5KT,uk-nc-2013:Y5.Sci.LTH.1
https://education.asfai.org/alignments/229a0b48-a062-5ae4-aa28-41c43fce3a83,https://education.asfai.org/objectives/3c2d8353-7fe8-543e-9e08-e8aece4784ab,relatedTo,uk-nc-2013,Eng_App1_Y2_05,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_App1_Y2_05,unreviewed,mt_OgJPbGkrYk,uk-nc-2013:Eng_App1_Y2_05
https://education.asfai.org/alignments/22a40f72-f009-520f-87bc-8603fc80d12f,https://education.asfai.org/objectives/99a7f4b9-231e-5940-b3d5-a2bb7c78d0c3,relatedTo,ib-pyp-pspe,PSPE.INT.P1.LO.3,https://education.asfai.org/frameworks/ib-pyp-pspe/versions/2009/items/PSPE.INT.P1.LO.3,unreviewed,mt_YbX3LD0Eca,ib-pyp-pspe:PSPE.INT.P1.LO.3
https://education.asfai.org/alignments/22cac59d-21a2-5b6e-ab23-0b301bd381dd,https://education.asfai.org/objectives/c6b8c99b-3df4-5f0d-818a-325eb6af7713,relatedTo,uk-nc-2013,Eng_LKS2_Write_Trans_Spell_2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_LKS2_Write_Trans_Spell_2,unreviewed,mt_p_jxNLdus4,uk-nc-2013:Eng_LKS2_Write_Trans_Spell_2
https://education.asfai.org/alignments/22ef0f4a-7c90-56bc-ac13-e614cd50bb50,https://education.asfai.org/objectives/887d6927-2085-5f5b-a3c8-73f00a280e58,relatedTo,ccss-ela,L.3.2d,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.3.2d,unreviewed,mt_HdI1y5KsBl,ccss-ela:L.3.2d
https://education.asfai.org/alignments/22f7996a-0bce-509c-888d-8ea09c6a4043,https://education.asfai.org/objectives/e64eb39c-de67-5bfe-b8b2-3c5a4910fe60,relatedTo,ccss-ela,RL.7.3,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RL.7.3,unreviewed,mt_Hqz5y_tWz2,ccss-ela:RL.7.3
https://education.asfai.org/alignments/22fc2f13-d9a6-565d-b868-970de97597bc,https://education.asfai.org/objectives/6117a017-e31e-5884-ae48-0cb38aad0e7d,relatedTo,uk-nc-2013,Eng_App1_Sp_Y56_01,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_App1_Sp_Y56_01,unreviewed,mt_2X9Cd38eSJ,uk-nc-2013:Eng_App1_Sp_Y56_01
https://education.asfai.org/alignments/231f2c5b-c988-5ace-a6b8-62994c266ce0,https://education.asfai.org/objectives/eb5e16a7-abe0-54f3-99cd-af50bace6c71,relatedTo,uk-nc-2013,Y1.Sci.SC.2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y1.Sci.SC.2,unreviewed,mt_go5i87u2b9,uk-nc-2013:Y1.Sci.SC.2
https://education.asfai.org/alignments/234cd27f-deda-5fd3-8f55-0246ef2b3255,https://education.asfai.org/objectives/e7e492a6-3eae-5579-8b51-1d800ffb1202,relatedTo,uk-nc-2013,Y5.Sci.LTH.2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y5.Sci.LTH.2,unreviewed,mt_yNWt3GQBNp,uk-nc-2013:Y5.Sci.LTH.2
https://education.asfai.org/alignments/23593c82-d01b-5c48-ac79-5b5405d3f02c,https://education.asfai.org/objectives/bd1602ca-b011-5c38-a067-d7ad33fbe59e,relatedTo,ccss-ela,W.4.2e,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.2e,unreviewed,mt_hp2qJ-QRBn,ccss-ela:W.4.2e
https://education.asfai.org/alignments/237e8a01-b2ff-5646-b66b-ced78fe62648,https://education.asfai.org/objectives/7715bc2a-55a9-516a-9542-ddec068424ef,relatedTo,ccss-ela,L.5.2b,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.5.2b,unreviewed,mt_0wUwxyBs5y,ccss-ela:L.5.2b
https://education.asfai.org/alignments/238d9963-8fa8-5bdc-a39e-7a960dd642c6,https://education.asfai.org/objectives/acb1f627-3dd0-5248-a43d-622768fc7fe4,relatedTo,uk-nc-2013,Eng.UKS2.Write.VGP.2c,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng.UKS2.Write.VGP.2c,unreviewed,mt_m3-eXac3aP,uk-nc-2013:Eng.UKS2.Write.VGP.2c
https://education.asfai.org/alignments/2397b207-2614-5861-9db8-1d1fd461caba,https://education.asfai.org/objectives/f4addb58-f10b-50dc-bc94-9a45636b38ab,relatedTo,uk-nc-2013,Y6.Sci.L.2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y6.Sci.L.2,unreviewed,mt_6w2g7aoPgz,uk-nc-2013:Y6.Sci.L.2
https://education.asfai.org/alignments/23c6b30d-b0bc-5611-8ceb-365950cf902c,https://education.asfai.org/objectives/cfcf4f2a-2ff1-575e-b2db-55933bc6009e,relatedTo,uk-nc-2013,Maths/Y1/NPV/3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Maths%2FY1%2FNPV%2F3,unreviewed,mt_sYpKWbq5ra,uk-nc-2013:Maths/Y1/NPV/3
https://education.asfai.org/alignments/23cdd3e9-fe9d-5ab6-ab1d-edb48b8dee2d,https://education.asfai.org/objectives/67dd3895-6ede-5c2d-80c9-f96b453110f5,relatedTo,ccss-ela,RF.2.4,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RF.2.4,unreviewed,mt_V-ldQp56bF,ccss-ela:RF.2.4
https://education.asfai.org/alignments/23febb84-110b-5f6f-b2f2-214253ac6e5e,https://education.asfai.org/objectives/e90a1f41-79a9-5d63-96c6-9bffea3edb57,relatedTo,uk-nc-2013,KS3.Sci.Chem.PT.2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.Chem.PT.2,unreviewed,mt_wfEfQuHOG-,uk-nc-2013:KS3.Sci.Chem.PT.2
https://education.asfai.org/alignments/24284e85-7417-554d-88b8-7c1a6779f749,https://education.asfai.org/objectives/98b725a6-809e-5d24-b473-f58854768362,relatedTo,ib-pyp-pspe,PSPE.INT.P1.LO.8,https://education.asfai.org/frameworks/ib-pyp-pspe/versions/2009/items/PSPE.INT.P1.LO.8,unreviewed,mt_UHQfb-n-w3,ib-pyp-pspe:PSPE.INT.P1.LO.8
https://education.asfai.org/alignments/24378a34-390f-5318-b01c-1522b3a16a68,https://education.asfai.org/objectives/8f1fd161-6d5c-58a5-be8f-669df8985c27,relatedTo,uk-nc-2013,Eng_LKS2_Write_VGP_9,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_LKS2_Write_VGP_9,unreviewed,mt_-mw3JeIjhU,uk-nc-2013:Eng_LKS2_Write_VGP_9
https://education.asfai.org/alignments/244a6866-fca5-505a-860e-12c0f1853645,https://education.asfai.org/objectives/4c6f5723-a34d-5cae-a19d-a24cc3b02375,relatedTo,uk-nc-2013,KS3-ENG-SE-1a,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3-ENG-SE-1a,unreviewed,mt_z07UNAIsNc,uk-nc-2013:KS3-ENG-SE-1a
https://education.asfai.org/alignments/24520bbf-07df-5c3d-b73d-d8baf6dfba05,https://education.asfai.org/objectives/3b81d030-84e1-5b78-8ed2-9e70a05aa38f,relatedTo,ccss-ela,RL.1.5,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RL.1.5,unreviewed,mt_gZIo5oiBMt,ccss-ela:RL.1.5
https://education.asfai.org/alignments/245d04d2-8838-55fd-8398-a9114d206e4c,https://education.asfai.org/objectives/acb1f627-3dd0-5248-a43d-622768fc7fe4,relatedTo,uk-nc-2013,Eng.App2.Y5.Punc.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng.App2.Y5.Punc.1,unreviewed,mt_m3-eXac3aP,uk-nc-2013:Eng.App2.Y5.Punc.1
https://education.asfai.org/alignments/24636a88-6ba9-53f6-bbe2-323b7aceb84b,https://education.asfai.org/objectives/203b62a6-a0e7-53b3-89a2-a779d59030f3,relatedTo,uk-nc-2013,KS3.Sci.Phys.Waves.3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.Phys.Waves.3,unreviewed,mt_DQk9oDE7gr,uk-nc-2013:KS3.Sci.Phys.Waves.3
https://education.asfai.org/alignments/2464975b-f455-56bc-96cf-b85c60d06c92,https://education.asfai.org/objectives/9fbc5b96-5351-563b-95d5-c160f22d32cf,relatedTo,uk-nc-2013,KS3.Sci.Chem.PIS.5,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.Chem.PIS.5,unreviewed,mt_1hgck6ucII,uk-nc-2013:KS3.Sci.Chem.PIS.5
https://education.asfai.org/alignments/246a52ef-33cf-53cc-8c68-ecc04ebf8484,https://education.asfai.org/objectives/17ebfeef-6ecf-5c36-901a-b7c6e841ba34,relatedTo,ccss-math,2.MD.3,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/2.MD.3,unreviewed,mt_OzRZ89GrQW,ccss-math:2.MD.3
https://education.asfai.org/alignments/246be386-3fd9-5d4f-a519-de08564e6e28,https://education.asfai.org/objectives/a5d97566-09d2-5876-b648-0846459ebc06,relatedTo,uk-nc-2013,KS3.Sci.WS.AE.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.WS.AE.1,unreviewed,mt_DI1cyAyGyN,uk-nc-2013:KS3.Sci.WS.AE.1
https://education.asfai.org/alignments/249609dd-0da1-5e4f-b179-b81bd2ec9a8d,https://education.asfai.org/objectives/cdc40e1c-5fda-5d60-b0aa-cbd177189b00,relatedTo,uk-nc-2013,Eng_Y1_RWR_02,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_Y1_RWR_02,unreviewed,mt_F978c32kDr,uk-nc-2013:Eng_Y1_RWR_02
https://education.asfai.org/alignments/24b96dfe-6997-52d1-a175-77cd9446523f,https://education.asfai.org/objectives/6414a6e9-769d-56a5-8f56-b701364596ed,relatedTo,uk-nc-2013,KS3.Maths.Prob.3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Maths.Prob.3,unreviewed,mt_eSv_w46u6H,uk-nc-2013:KS3.Maths.Prob.3
https://education.asfai.org/alignments/24e01406-876a-5cdd-87f0-d7fc066b3e0f,https://education.asfai.org/objectives/6d432c2f-af86-5030-808c-a5cca36d8238,relatedTo,ccss-ela,W.K.7,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.K.7,unreviewed,mt_4A4RpX-Go9,ccss-ela:W.K.7
https://education.asfai.org/alignments/24f3a888-c764-52fa-9bb7-93dabe9d2ec9,https://education.asfai.org/objectives/7fd001ec-47ec-507f-9d75-e608ad26c2c4,relatedTo,ccss-ela,SL.4.3,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.3,unreviewed,mt_iodbOOmEQs,ccss-ela:SL.4.3
https://education.asfai.org/alignments/24f859df-0ad3-5a83-88bb-8ec05716447d,https://education.asfai.org/objectives/c2aec65b-9484-5772-b0bf-035119f54552,relatedTo,ccss-ela,W.4.1d,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.1d,unreviewed,mt_WKxX-b86Vr,ccss-ela:W.4.1d
https://education.asfai.org/alignments/24ff07e1-2ab2-5ba8-b30d-400147925337,https://education.asfai.org/objectives/8aa9a0b5-e679-55fa-b9ac-18f1189578c6,relatedTo,uk-nc-2013,Eng_Y1_WT_02,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_Y1_WT_02,unreviewed,mt_Jq0MjURrRC,uk-nc-2013:Eng_Y1_WT_02
https://education.asfai.org/alignments/250a4b1b-1f4b-5dd4-b391-52de4c8771a0,https://education.asfai.org/objectives/326ac617-63e5-5e79-b1b2-9c13e2fb4d13,relatedTo,uk-nc-2013,KS3-ENG-GV-1a,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3-ENG-GV-1a,unreviewed,mt_N5tciHU8cE,uk-nc-2013:KS3-ENG-GV-1a
https://education.asfai.org/alignments/253b5134-f712-5fda-bae8-0cc6bd1dccd2,https://education.asfai.org/objectives/045c8a28-386a-5aea-9105-7a7e6caaa5ab,relatedTo,ib-pyp-pspe,PSPE-ID-CU-P2-3,https://education.asfai.org/frameworks/ib-pyp-pspe/versions/2009/items/PSPE-ID-CU-P2-3,unreviewed,mt_Ytd8XC3eQr,ib-pyp-pspe:PSPE-ID-CU-P2-3
https://education.asfai.org/alignments/25522ae2-e9ed-56f7-a3d6-797e01466f50,https://education.asfai.org/objectives/785c46d6-5d39-56f7-adf9-23930b5bed80,relatedTo,uk-nc-2013,Eng_LKS2_Read_Comp_14,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_LKS2_Read_Comp_14,unreviewed,mt_aVZJhPbc_1,uk-nc-2013:Eng_LKS2_Read_Comp_14
https://education.asfai.org/alignments/2583e7d0-b4bb-561f-91b8-6734851b300d,https://education.asfai.org/objectives/dcaf0553-20eb-52aa-83f3-f36d09cda5dc,relatedTo,ccss-math,6.EE.3,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/6.EE.3,unreviewed,mt_nNNVrLqPW3,ccss-math:6.EE.3
https://education.asfai.org/alignments/258a53e4-fdfa-5b71-b86a-e43b630a83a9,https://education.asfai.org/objectives/c951d042-beec-51bd-af73-d8d6cfd82a30,relatedTo,ccss-ela,SL.4.1.b,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.1.b,unreviewed,mt_yrMniCJu_S,ccss-ela:SL.4.1.b
https://education.asfai.org/alignments/259961d1-5b27-5ded-ba63-82e35f869eff,https://education.asfai.org/objectives/e15efd1a-ba0a-5a70-ad94-d55389642620,relatedTo,ccss-ela,RI.5.6,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RI.5.6,unreviewed,mt_5FREdVoS8s,ccss-ela:RI.5.6
